IDKategori,Nama Pemeriksaan ,Permintaan/Hasil,Code ,Long Common Name,Component,Property,Timing,System,Scale,Method,Class,Unit,Order/Observation,Code System,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date,
44,XR vertebra cervicothoracal,Permintaan & Hasil,37481-9,XR Cervical and thoracic spine Views,Views,Find,Pt,Neck>Spine.cervical & Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lengkap AP dan lateral (whole spine),Permintaan & Hasil,93605-4,XR Skull to Coccyx 2 or 3 Views,Views 2 or 3,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lengkap empat atau lima proyeksi (whole spine),Permintaan & Hasil,93606-2,XR Skull to Coccyx 4 or 5 Views,Views 4 or 5,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lengkap minimal enam proyeksi (whole spine),Permintaan & Hasil,93607-0,XR Skull to Coccyx GE 6 Views,Views GE 6,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lengkap stitch view (scoliosis series) ,Permintaan & Hasil,93606-2,XR Skull to Coccyx 4 or 5 Views,Views 4 or 5,Find,Pt,Head>Skull & Neck>Spine.cervical & Chest>Spine.thoracic & Abdomen>Spine.lumbar & Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbal AP dan lateral,Permintaan & Hasil,24970-6,XR Lumbar spine AP and Lateral,Views AP + lateral,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,"XR vertebra lumbal AP, lateral dan oblique",Permintaan & Hasil,36735-9,XR Lumbar spine AP and Lateral and oblique,Views AP + lateral + oblique,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbal dinamik fleksi dan ekstensi,Permintaan & Hasil,24971-4,XR Lumbar spine Views W flexion and W extension,Views^W flexion + W extension,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,17/01/2024
44,XR vertebra lumbal dua atau tiga proyeksi,Permintaan & Hasil,48469-1,XR Lumbar spine 2 or 3 Views,Views 2 or 3,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbal dua proyeksi,Permintaan & Hasil,36670-8,XR Lumbar spine 2 Views,Views 2,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbal empat proyeksi,Permintaan & Hasil,36332-5,XR Lumbar spine 4 Views,Views 4,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbal satu proyeksi,Permintaan & Hasil,30773-6,XR Lumbar spine Single view,View,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral,Permintaan & Hasil,37340-7,XR Spine Lumbar and Sacrum Views,Views,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral AP,Permintaan & Hasil,37340-7,XR Spine Lumbar and Sacrum Views,Views,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral AP dan lateral,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,"XR vertebra lumbosakral AP, lateral dan oblique bilateral",Permintaan & Hasil,48473-3,XR Spine Lumbar and Sacrum 4 Views,Views 4,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral dua atau tiga proyeksi,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral dua proyeksi,Permintaan & Hasil,79371-1,XR Spine Lumbar and Sacrum GE 2 Views,Views GE 2,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral lateral,Permintaan & Hasil,24969-8,XR Lumbar spine Lateral,View lateral,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral lateral flexi dan extensi,Permintaan & Hasil,37132-8,XR Lumbar spine Lateral Views W flexion and W extension,Views lateral^W flexion + W extension,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral minimal empat proyeksi,Permintaan & Hasil,79372-9,XR Spine Lumbar and Sacrum GE 4 Views,Views GE 4,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral oblique,Permintaan & Hasil,30778-5,XR Lumbar spine Oblique,View oblique,Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral proyeksi bending minimal 6 proyeksi,Permintaan & Hasil,94684-8,XR Spine Lumbar and Sacrum GE 6 Views W right bending and W left bending,Views GE 6^W R-bending + W L-bending,Find,Pt,Abdomen>Spine.lumbar & Pelvis>Sacrum,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra lumbosakral proyeksi bending minimal empat proyeksi,Permintaan & Hasil,83038-0,XR Lumbar spine Greater than 4 views and (Greater than 1 view W R-bending and W L-bending),(Views GE 5) + (Views GE 1^W R-bending + W L-bending),Find,Pt,Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra sacrococcygeus AP dan lateral,Permintaan & Hasil,44179-0,XR Sacrum and Coccyx 2 Views,Views 2,Find,Pt,Pelvis>Sacrum+Coccyx,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar AP,Permintaan & Hasil,39049-2,XR Thoracic and lumbar spine AP,View AP,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar AP lateral,Permintaan & Hasil,38123-6,XR Thoracic and lumbar spine AP and Lateral,Views AP + lateral,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar bending kanan,Permintaan & Hasil,42429-1,XR Thoracic and lumbar spine AP for scoliosis W standing and W right bending,View AP for scoliosis^W standing + W R-bending,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar bending kanan dan kiri,Permintaan & Hasil,42425-9,XR Thoracic and lumbar spine AP Views for scoliosis W standing and W right bending and W left bending and WO bending,Views AP for scoliosis^W standing + W R-bending + W L-bending + WO bending,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar dua proyeksi,Permintaan & Hasil,24984-7,XR Thoracic and lumbar spine 2 Views,Views 2,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar lateral,Permintaan & Hasil,30716-5,XR Thoracic and lumbar spine Lateral Views for scoliosis,Views lateral for scoliosis,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thoracolumbar tegak (pemeriksaan skoliosis),Permintaan & Hasil,30717-3,XR Thoracic and lumbar spine Views for scoliosis W standing,Views for scoliosis^W standing,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal 4 proyeksi,Permintaan & Hasil,37907-3,XR Thoracic spine 4 Views,Views 4,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal AP,Permintaan & Hasil,30752-0,XR Thoracic spine AP,View AP,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal AP dan lateral,Permintaan & Hasil,30753-8,XR Thoracic spine AP and Lateral,Views AP + lateral,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,"XR vertebra thorakal AP, lateral dan oblique",Permintaan & Hasil,37908-1,XR Thoracic spine AP and Lateral and oblique,Views AP + lateral + oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal dan lumbar satu proyeksi,Permintaan & Hasil,38121-0,XR Thoracic and lumbar spine Single view,View,Find,Pt,Chest>Spine.thoracic & Abdomen>Spine.lumbar,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal dua proyeksi,Permintaan & Hasil,37905-7,XR Thoracic spine 2 Views,Views 2,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal lateral,Permintaan & Hasil,30756-1,XR Thoracic spine Lateral,View lateral,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal oblique kanan,Permintaan & Hasil,30758-7,XR Thoracic spine Oblique,View oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal oblique kiri,Permintaan & Hasil,30758-7,XR Thoracic spine Oblique,View oblique,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal satu proyeksi,Permintaan & Hasil,37904-0,XR Thoracic spine Single view,View,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR vertebra thorakal tiga proyeksi,Permintaan & Hasil,37906-5,XR Thoracic spine 3 Views,Views 3,Find,Pt,Chest>Spine.thoracic,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR waters,Permintaan & Hasil,24921-9,XR Skull Waters,View Waters,Find,Pt,Head>Skull,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR waters sinus paranasalis,Permintaan & Hasil,37863-8,XR Sinuses Waters,View Waters,Find,Pt,Head>Sinuses,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR wrist bilateral,Permintaan & Hasil,26169-3,XR Wrist - bilateral Views,Views,Find,Pt,Upper extremity.bilateral>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR wrist dua proyeksi,Permintaan & Hasil,37483-5,XR Wrist - left 2 Views,Views 2,Find,Pt,Upper extremity.left>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR wrist joint dextra AP dan lateral,Permintaan & Hasil,37832-3,XR Wrist - right AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.right>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
44,XR wrist joint sinistra AP dan lateral,Permintaan & Hasil,38860-3,XR Wrist - left AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.left>Wrist,Doc,XR,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
45,Dental (Periapical),Permintaan & Hasil,95610-2,XR Teeth Complete Views,Views complete,Find,Pt,Head>Teeth,Doc,XR,RAD,,Both,http://loinc.org,2.69,2.69,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Bitewing (Bw),Permintaan & Hasil,46386-9,XR Teeth Bitewing Views,Views bitewing,Find,Pt,Head>Teeth,Doc,XR,RAD,,Both,http://loinc.org,2.19,2.64,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Occlusal (Occ) (RA/RB),Permintaan & Hasil,95611-0,XR Teeth Occlusal Views,Views occlusal,Find,Pt,Head>Teeth,Doc,XR,RAD,,Both,http://loinc.org,2.69,2.69,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Full mouth series ,Permintaan & Hasil,X099352,Full mouth series ,Views full mouth ,Find,Pt,,Doc,XR,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR skull PA ,Permintaan & Hasil,69270-7,XR Skull PA,View PA,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.38,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR sinus PA dan lateral ,Permintaan & Hasil,30721-5,XR Sinuses PA and Lateral,Views PA + lateral,Find,Pt,Head>Sinuses,Doc,XR,RAD,,Both,http://loinc.org,2.04,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR mandibula PA dan lateral ,Permintaan & Hasil,36754-0,XR Mandible PA and Lateral,Views PA + lateral,Find,Pt,Head>Mandible,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,"XR Skull PA, lateral, waters & towne",Permintaan & Hasil,69271-5,XR Skull PA and Lateral and Waters and Towne,Views PA + lateral + Waters + Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.38,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,"XR Skull PA, lateral kanan, lateral kiri, & towne",Permintaan & Hasil,39520-2,XR Skull PA and Right lateral and Left lateral and Towne,Views PA + R-lateral + L-lateral + Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.15,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR Skull PA and Right lateral and Left lateral,Permintaan & Hasil,39519-4,XR Skull PA and Right lateral and Left lateral,Views PA + R-lateral + L-lateral,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.15,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR Sinuses PA and Lateral and Waters,Permintaan & Hasil,37859-6,XR Sinuses PA and Lateral and Waters,Views PA + lateral + Waters,Find,Pt,Head>Sinuses,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR Sinuses PA and Lateral and Caldwell and Waters,Permintaan & Hasil,37860-4,XR Sinuses PA and Lateral and Caldwell and Waters,Views PA + lateral + Caldwell + Waters,Find,Pt,Head>Sinuses,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Orthopantogram (OPG)/ Panoramic standar,Permintaan & Hasil,24828-6,XR tomography Mandible Panoramic,View panoramic,Find,Pt,Head>Mandible,Doc,XR.tomography,RAD,,Both,http://loinc.org,1.0o,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Temporomandibular joint panoramic ,Permintaan & Hasil,X099353,Temporomandibular joint panoramic ,View panoramic,Find,Pt,,Doc,XR,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Sinus maksilaris panoramic ,Permintaan & Hasil,X099354,Sinus maksilaris panoramic ,View panoramic,Find,Pt,,Doc,XR,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Esktraoral bitewing panoramic ,Permintaan & Hasil,X099355,Esktraoral bitewing panoramic ,View panoramic,Find,Pt,,Doc,XR,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Cephalometry lateral ,Permintaan & Hasil,37338-1,XR Skull and Facial bones and Mandible Views,Views,Find,Pt,Head>Skull+Facial bones+Mandible,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.64,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR mandibula AP dan lateral ,Permintaan & Hasil,36711-0,XR Mandible AP and Lateral,Views AP + lateral,Find,Pt,Head>Mandible,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,XR skull AP ,Permintaan & Hasil,69269-9,XR Skull AP,View AP,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.38,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT,Permintaan & Hasil,99633-0,Cone beam CT Teeth,Multisection,Find,Pt,Head>Teeth,Doc,CT.cone beam,RAD,,Both,http://loinc.org,2.72,2.72,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT small ,Permintaan & Hasil,X099356,CBCT small ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT medium ,Permintaan & Hasil,X099357,CBCT medium ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT medium half jaw,Permintaan & Hasil,X099358,CBCT medium half jaw,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT large ,Permintaan & Hasil,X099359,CBCT large ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,17/01/2024
45,CBCT Temporomandibular Joint (TMJ)  bilateral ,Permintaan & Hasil,99631-4,Cone beam CT Temporomandibular joint - bilateral,Multisection,Find,Pt,Head>Temporomandibular joint.bilateral,Doc,CT.cone beam,RAD,,Both,http://loinc.org,2.72,2.72,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) view kiri open closed,Permintaan & Hasil,X099360,CBCT Temporomandibular Joint (TMJ) view kiri open closed,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) view kanan open closed,Permintaan & Hasil,X099361,CBCT Temporomandibular Joint (TMJ) view kanan open closed,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) view bilateral open closed,Permintaan & Hasil,X099362,CBCT Temporomandibular Joint (TMJ) view bilateral open closed,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) open mouth kiri ,Permintaan & Hasil,X099363,CBCT Temporomandibular Joint (TMJ) open mouth kiri ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT  Temporomandibular Joint (TMJ) open mouth kanan ,Permintaan & Hasil,X099364,CBCT  Temporomandibular Joint (TMJ) open mouth kanan ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT  Temporomandibular Joint (TMJ) open mouth bilateral ,Permintaan & Hasil,X099365,CBCT  Temporomandibular Joint (TMJ) open mouth bilateral ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) closed mouth kiri ,Permintaan & Hasil,X099366,CBCT Temporomandibular Joint (TMJ) closed mouth kiri ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) closed mouth kanan ,Permintaan & Hasil,X099367,CBCT Temporomandibular Joint (TMJ) closed mouth kanan ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT Temporomandibular Joint (TMJ) closed mouth bilateral ,Permintaan & Hasil,X099368,CBCT Temporomandibular Joint (TMJ) closed mouth bilateral ,Multisection,Find,Pt,,Doc,CT.cone beam,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,CBCT TMJ tanpa kontras dan dengan kontras IV ,Permintaan & Hasil,99632-2,Cone beam CT Temporomandibular joint WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Temporomandibular joint,Doc,CT.cone beam,RAD,,Both,http://loinc.org,2.72,2.72,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Occipitomental  0 derajat (Waters),Permintaan & Hasil,24921-9,XR Skull Waters,View Waters,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,1.0o,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Occipitomental  30 derajat ,Permintaan & Hasil,X099369,Occipitomental  30 derajat ,,Find,Pt,,Doc,XR,RAD,,Both,http://terminology.kemkes.go.id/CodeSystem/examination,,,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Submentovertex skull ,Permintaan & Hasil,37026-2,XR Skull Submentovertex,View submentovertex,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Submentovertex sinus ,Permintaan & Hasil,37861-2,XR Sinuses Submentovertex,View submentovertex,Find,Pt,Head>Sinuses,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Submentovertex caldwell ,Permintaan & Hasil,37165-8,XR Facial bones Lateral and Caldwell and Waters and Submentovertex,Views lateral + Caldwell + Waters + submentovertex,Find,Pt,Head>Facial bones,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Lateral Oblique,Permintaan & Hasil,36747-4,XR Mandible Oblique Views,Views oblique,Find,Pt,Head>Mandible,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.64,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Reverse Towne skull,Permintaan & Hasil,37870-3,XR Skull Towne,View Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Reverse Towne skull lateral ,Permintaan & Hasil,37869-5,XR Skull Lateral and Towne,Views lateral + Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Reverse Towne skull lateral caldwell ,Permintaan & Hasil,37871-1,XR Skull Lateral and Caldwell and Waters and Towne,Views lateral + Caldwell + Waters + Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Reverse Towne skull PA lateral ,Permintaan & Hasil,69271-5,XR Skull PA and Lateral and Waters and Towne,Views PA + lateral + Waters + Towne,Find,Pt,Head>Skull,Doc,XR,RAD,,Both,http://loinc.org,2.38,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Transkranial,Permintaan & Hasil,37338-1,XR Skull and Facial bones and Mandible Views,Views,Find,Pt,Head>Skull+Facial bones+Mandible,Doc,XR,RAD,,Both,http://loinc.org,2.14,2.64,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Temporomandibular Joint (TMJ) view ,Permintaan & Hasil,25000-1,XR Temporomandibular joint Views,Views,Find,Pt,Head>Temporomandibular joint,Doc,XR,RAD,,Both,http://loinc.org,1.0o,2.64,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Temporomandibular Joint (TMJ) view kiri open closed,Permintaan & Hasil,48491-5,XR Temporomandibular joint - left Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.left,Doc,XR,RAD,,Both,http://loinc.org,2.21,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
45,Temporomandibular Joint (TMJ) view kanan open closed,Permintaan & Hasil,48490-7,XR Temporomandibular joint - right Open and Closed mouth,Views open mouth + closed mouth,Find,Pt,Head>Temporomandibular joint.right,Doc,XR,RAD,,Both,http://loinc.org,2.21,2.61,1.0,1.0,17/01/2024,17/01/2024,2/13/2023
